transaction_amount,transaction_hour,customer_age,customer_tenure_months,merchant_risk_level,transaction_velocity,transaction_type,device_type,location_type,payment_method,is_fraud
7536.85,12,57,82,Low,1,E-commerce,Mobile,Domestic,UPI,0
56.13,21,45,103,Low,1,E-commerce,Desktop,Domestic,Card,0
905.02,21,43,10,Low,6,In-App,Mobile,Domestic,UPI,0
6347.97,17,49,1,Low,2,E-commerce,Desktop,Domestic,Card,0
967.6,20,65,68,Low,3,E-commerce,Mobile,International,Card,1
726.73,0,67,90,High,1,E-commerce,Mobile,Domestic,UPI,1
1910.11,19,61,75,Low,4,E-commerce,Mobile,Domestic,Card,1
4340.36,9,61,15,High,3,E-commerce,Desktop,Domestic,Card,1
272.16,18,38,96,Low,3,E-commerce,Mobile,Domestic,Card,1
7162.67,16,21,79,Low,3,E-commerce,Mobile,Domestic,Wallet,1
3962.75,0,59,92,Medium,2,E-commerce,Desktop,Domestic,Card,1
499.94,0,58,87,Low,2,E-commerce,Mobile,Domestic,UPI,0
3112.06,16,53,3,Low,2,POS,Desktop,Domestic,UPI,0
1215.16,14,41,115,Low,1,POS,Tablet,International,UPI,0
1286.64,1,50,32,Medium,3,E-commerce,Mobile,Domestic,Wallet,0
3822.99,10,22,20,High,4,In-App,Desktop,Domestic,Wallet,1
8227.6,20,20,56,High,1,E-commerce,Mobile,Domestic,UPI,1
338.56,1,28,78,Low,7,E-commerce,Mobile,Domestic,UPI,1
1364.54,19,62,99,Low,2,In-App,Mobile,Domestic,UPI,0
1639.35,8,49,104,Low,3,POS,Mobile,Domestic,Card,0
1180.26,18,39,42,Medium,5,E-commerce,Mobile,Domestic,UPI,0
1128.21,1,28,73,High,1,POS,Mobile,Domestic,Card,0
134.21,15,55,60,Low,6,E-commerce,Mobile,Domestic,Card,0
2892.24,19,39,56,Medium,4,E-commerce,Mobile,Domestic,Card,0
1432.7,8,21,47,Medium,1,POS,Mobile,Domestic,Card,0
541.64,19,56,24,Medium,3,E-commerce,Desktop,Domestic,Card,0
4232.5,20,20,41,Medium,3,E-commerce,Desktop,Domestic,Card,0
4055.81,3,27,4,Low,0,E-commerce,Mobile,Domestic,Card,0
1665.74,23,54,76,Medium,3,E-commerce,Desktop,Domestic,Card,0
886.16,12,36,51,Low,4,E-commerce,Mobile,Domestic,UPI,1
2540.92,14,35,88,Medium,2,E-commerce,Mobile,Domestic,Card,0
849.73,19,45,1,Low,1,POS,Desktop,Domestic,Card,0
672.99,1,48,14,High,1,E-commerce,Tablet,Domestic,UPI,1
3278.1,19,34,95,Medium,2,In-App,Mobile,International,Card,1
102.9,17,41,10,Medium,1,In-App,Mobile,International,Card,1
248.91,23,18,97,Low,0,E-commerce,Mobile,International,Card,1
17.03,8,22,36,Medium,1,E-commerce,Mobile,International,Card,0
414.97,19,49,42,High,4,E-commerce,Mobile,Domestic,Card,0
178.71,0,34,99,Medium,2,In-App,Mobile,International,Wallet,1
13683.09,2,38,48,High,3,E-commerce,Desktop,Domestic,UPI,1
852.04,22,58,18,Low,3,E-commerce,Desktop,Domestic,Card,0
404.15,16,60,89,Medium,4,In-App,Desktop,Domestic,Card,0
689.37,10,39,76,Low,0,E-commerce,Desktop,Domestic,Wallet,0
6877.09,23,56,60,Low,2,POS,Mobile,Domestic,UPI,1
1835.76,7,56,28,Medium,3,E-commerce,Mobile,Domestic,UPI,1
1134.61,20,51,53,Medium,4,POS,Desktop,Domestic,Card,0
5166.64,11,31,115,Low,2,In-App,Mobile,Domestic,Wallet,0
1256.28,10,33,9,Medium,0,POS,Desktop,Domestic,Wallet,1
1019.95,12,22,24,Low,2,In-App,Mobile,International,UPI,0
580.72,14,35,20,Low,3,POS,Desktop,Domestic,UPI,0
1186.22,19,21,90,Medium,3,E-commerce,Desktop,Domestic,Card,1
952.0,16,61,69,Low,5,E-commerce,Desktop,Domestic,Card,0
2827.61,11,68,27,Low,7,E-commerce,Mobile,Domestic,Card,0
854.76,18,45,92,Low,3,E-commerce,Desktop,Domestic,Card,0
2152.14,19,62,101,Medium,3,E-commerce,Tablet,Domestic,UPI,0
170.41,10,44,40,Low,2,E-commerce,Mobile,Domestic,Card,0
530.78,9,23,71,Low,1,In-App,Mobile,Domestic,Card,1
1308.11,16,28,83,Low,4,POS,Mobile,Domestic,Card,0
6909.54,21,64,54,High,3,POS,Desktop,Domestic,Card,1
1184.03,12,38,86,Low,2,E-commerce,Mobile,Domestic,UPI,0
2727.16,15,34,82,Low,3,E-commerce,Mobile,Domestic,Card,1
736.22,19,48,15,Low,2,E-commerce,Mobile,Domestic,UPI,1
339.65,19,51,97,Low,2,E-commerce,Tablet,Domestic,Card,1
150.8,16,30,103,Low,1,POS,Desktop,Domestic,Wallet,0
911.1,4,40,51,Low,3,E-commerce,Desktop,Domestic,Card,1
428.93,8,18,69,Low,1,In-App,Desktop,Domestic,UPI,1
477.93,21,21,40,Low,2,E-commerce,Desktop,Domestic,Card,1
3575.71,23,47,101,Low,3,POS,Mobile,Domestic,UPI,0
39.91,3,48,69,Low,2,E-commerce,Desktop,Domestic,Card,1
2040.04,8,64,101,Low,2,POS,Mobile,Domestic,Card,0
1192.92,15,33,43,Medium,1,POS,Mobile,Domestic,Card,0
1765.83,6,60,64,Medium,5,E-commerce,Desktop,Domestic,Wallet,0
2068.58,13,20,7,Low,6,In-App,Mobile,International,Wallet,0
939.89,13,29,2,Low,6,E-commerce,Desktop,Domestic,Wallet,1
874.28,6,29,30,Medium,3,E-commerce,Mobile,Domestic,Card,0
3305.03,23,28,113,High,0,In-App,Mobile,Domestic,Card,1
5125.23,15,33,75,Medium,3,E-commerce,Desktop,Domestic,Card,0
534.78,17,46,52,Low,3,E-commerce,Desktop,International,Wallet,1
256.8,5,38,101,Low,8,E-commerce,Desktop,Domestic,Wallet,0
5701.96,6,62,103,Low,3,POS,Mobile,Domestic,Wallet,0
1076.56,18,61,33,Low,4,E-commerce,Mobile,Domestic,Wallet,1
2003.6,7,59,9,Low,2,In-App,Desktop,Domestic,Card,1
1113.93,0,60,11,Medium,1,In-App,Mobile,Domestic,Card,0
336.12,16,67,76,Low,5,E-commerce,Mobile,Domestic,UPI,0
2224.92,18,22,10,Low,1,In-App,Mobile,International,Wallet,0
1861.84,21,69,116,Medium,2,E-commerce,Mobile,Domestic,Card,0
567.23,6,30,54,Low,2,POS,Tablet,Domestic,Card,0
1503.1,17,34,75,Low,3,POS,Mobile,International,Card,0
3985.73,5,29,97,Medium,2,In-App,Mobile,Domestic,Card,0
2231.59,20,34,20,High,3,POS,Mobile,Domestic,UPI,0
254.85,5,18,5,High,4,POS,Desktop,Domestic,UPI,1
1985.3,0,25,111,Low,1,POS,Mobile,Domestic,Card,1
3032.86,9,33,24,Low,1,E-commerce,Tablet,Domestic,Wallet,0
3934.01,22,32,32,Low,2,POS,Mobile,Domestic,UPI,0
2479.68,7,36,118,Medium,3,POS,Mobile,Domestic,Card,1
414.13,6,42,31,Medium,4,POS,Mobile,Domestic,Card,1
3096.18,8,48,106,Low,2,E-commerce,Desktop,Domestic,Wallet,0
2827.9,0,59,44,Medium,6,POS,Desktop,Domestic,Card,1
61.83,10,19,78,Medium,2,POS,Mobile,International,Wallet,0
1326.5,2,42,19,Low,2,E-commerce,Mobile,International,UPI,0
1012.23,17,48,106,Low,1,In-App,Desktop,Domestic,Wallet,0
2767.21,5,21,24,Medium,4,POS,Desktop,Domestic,UPI,0
608.8,10,21,118,Low,3,E-commerce,Mobile,Domestic,UPI,0
2234.32,4,69,96,Medium,3,POS,Tablet,Domestic,UPI,0
6110.54,19,29,12,Low,4,E-commerce,Mobile,Domestic,Card,1
3996.27,3,34,50,Low,3,E-commerce,Mobile,Domestic,Card,0
6360.3,7,38,85,High,3,E-commerce,Mobile,Domestic,Wallet,0
9599.95,9,46,115,Medium,3,E-commerce,Mobile,Domestic,Card,1
26.82,2,39,100,Low,3,POS,Mobile,International,UPI,1
2437.06,12,53,25,Medium,3,E-commerce,Mobile,Domestic,Wallet,0
1331.14,16,57,51,Medium,3,POS,Mobile,Domestic,Card,0
4912.69,4,33,117,Low,4,E-commerce,Desktop,Domestic,Card,0
725.26,7,32,14,High,2,POS,Mobile,Domestic,Card,0
9912.17,18,47,72,Low,4,POS,Desktop,Domestic,Card,0
2377.9,17,63,29,High,1,In-App,Desktop,Domestic,Card,0
3944.09,0,68,25,Low,3,E-commerce,Mobile,International,Card,1
223.72,3,28,87,Medium,3,E-commerce,Mobile,Domestic,Card,1
506.69,17,30,59,Low,4,E-commerce,Mobile,Domestic,Card,0
3551.22,13,40,100,High,5,POS,Mobile,Domestic,Card,0
55.58,23,57,57,Low,2,E-commerce,Mobile,Domestic,Wallet,0
4244.01,10,58,112,Low,1,POS,Desktop,Domestic,Card,0
35.12,8,51,12,Medium,3,E-commerce,Mobile,Domestic,UPI,0
2675.93,12,37,50,Low,4,POS,Mobile,Domestic,UPI,0
1135.7,16,19,12,High,1,E-commerce,Mobile,International,UPI,0
2363.62,14,25,82,Low,3,POS,Mobile,Domestic,Card,1
2977.08,1,35,100,Low,1,E-commerce,Desktop,Domestic,Wallet,1
1048.18,5,24,48,Medium,2,E-commerce,Mobile,Domestic,Card,0
285.62,6,60,50,Low,2,E-commerce,Mobile,Domestic,Card,0
180.47,1,48,19,Medium,5,E-commerce,Mobile,International,Card,1
2222.52,23,39,112,Low,3,E-commerce,Mobile,Domestic,UPI,0
1838.34,12,45,53,Low,4,POS,Mobile,International,Card,1
3388.94,9,42,35,Low,3,E-commerce,Mobile,Domestic,UPI,1
1782.03,15,69,113,Low,2,POS,Mobile,Domestic,Card,0
1372.38,8,18,27,Medium,1,POS,Desktop,International,Wallet,0
1269.11,7,49,67,Low,0,E-commerce,Mobile,Domestic,Wallet,1
67.01,14,42,77,Low,1,E-commerce,Desktop,Domestic,Wallet,1
1022.02,21,65,102,High,2,E-commerce,Mobile,Domestic,Card,1
9326.35,6,33,51,Low,1,E-commerce,Desktop,Domestic,UPI,1
5169.88,21,46,105,High,4,POS,Mobile,Domestic,UPI,1
998.87,22,59,19,High,1,POS,Mobile,Domestic,UPI,0
2215.59,18,41,43,Medium,1,E-commerce,Mobile,International,Card,1
4698.15,3,34,35,Low,2,POS,Mobile,Domestic,Card,1
1455.24,8,59,15,High,2,E-commerce,Mobile,Domestic,UPI,0
45.3,18,23,16,Low,3,E-commerce,Desktop,Domestic,Wallet,0
193.58,1,31,99,Low,2,E-commerce,Mobile,Domestic,Card,0
1785.38,6,43,69,High,1,E-commerce,Desktop,Domestic,UPI,0
8720.11,21,45,71,Low,2,POS,Mobile,Domestic,Card,1
2953.98,18,64,85,Medium,5,E-commerce,Desktop,International,Wallet,1
183.89,5,53,41,Low,2,POS,Mobile,Domestic,UPI,0
524.83,14,48,54,Low,1,POS,Mobile,Domestic,Card,0
3688.61,6,44,65,Low,3,E-commerce,Mobile,Domestic,Card,0
4604.05,5,19,89,High,3,E-commerce,Mobile,Domestic,UPI,0
2403.84,0,36,30,Low,5,E-commerce,Desktop,Domestic,Card,1
2585.03,13,45,19,Low,2,E-commerce,Mobile,Domestic,UPI,0
71.87,0,62,88,Low,2,POS,Mobile,Domestic,Card,1
4408.37,5,61,46,Low,0,POS,Mobile,Domestic,Card,0
3881.17,17,38,60,Low,3,POS,Desktop,Domestic,UPI,0
749.51,16,62,79,Low,2,E-commerce,Desktop,International,UPI,0
3083.3,1,32,99,Low,3,POS,Mobile,Domestic,Card,0
604.72,7,51,24,Low,2,In-App,Mobile,International,UPI,1
102.91,20,57,36,Low,4,In-App,Mobile,Domestic,Card,1
561.41,22,20,49,Low,3,E-commerce,Mobile,Domestic,UPI,0
491.95,22,18,59,High,7,E-commerce,Desktop,Domestic,Card,1
1030.27,1,41,14,Low,3,POS,Mobile,International,Card,1
1355.14,15,60,86,Low,5,In-App,Mobile,Domestic,Card,0
1775.93,3,44,39,Medium,4,E-commerce,Mobile,International,Wallet,1
1619.26,1,26,8,Low,3,POS,Mobile,Domestic,Wallet,1
789.09,22,41,48,Medium,3,In-App,Mobile,Domestic,Wallet,1
74.01,4,34,118,Low,2,E-commerce,Desktop,Domestic,Card,1
2322.82,16,45,80,Low,1,E-commerce,Desktop,Domestic,Wallet,0
1259.4,1,56,110,Low,4,E-commerce,Desktop,Domestic,Card,0
886.95,21,21,81,Low,2,E-commerce,Mobile,Domestic,UPI,1
5042.41,13,46,69,Low,0,In-App,Mobile,International,Wallet,0
3433.38,19,62,41,Low,2,In-App,Desktop,Domestic,Wallet,0
4875.7,6,45,35,Medium,2,E-commerce,Desktop,Domestic,UPI,0
1707.91,14,54,64,Low,4,In-App,Mobile,International,UPI,1
350.83,17,46,53,Medium,2,E-commerce,Mobile,Domestic,Card,1
2978.64,12,61,54,Medium,3,In-App,Desktop,Domestic,Card,0
576.91,11,69,37,Medium,3,E-commerce,Tablet,Domestic,Card,1
1455.04,1,46,52,Low,1,E-commerce,Mobile,Domestic,Card,0
168.02,11,22,18,Low,3,E-commerce,Desktop,Domestic,Card,0
4361.83,5,28,21,Medium,2,POS,Mobile,Domestic,Card,0
336.52,23,19,42,High,2,POS,Desktop,Domestic,Wallet,0
5835.13,0,21,65,Medium,2,In-App,Mobile,Domestic,Wallet,0
4991.99,20,27,81,Low,1,In-App,Desktop,Domestic,UPI,0
1561.77,0,56,8,Low,3,In-App,Mobile,Domestic,Card,1
3410.04,14,61,93,Medium,3,E-commerce,Desktop,Domestic,Wallet,0
2415.31,15,25,84,High,5,In-App,Desktop,International,Wallet,1
4062.34,21,40,113,Low,0,POS,Desktop,Domestic,UPI,0
1413.23,6,44,114,Low,4,In-App,Mobile,Domestic,Card,0
3852.21,21,40,101,High,2,E-commerce,Desktop,International,Wallet,0
1551.87,13,65,39,Low,6,E-commerce,Mobile,Domestic,UPI,0
7074.1,18,51,61,Medium,1,In-App,Mobile,Domestic,Card,1
1665.64,23,52,60,Medium,3,POS,Mobile,Domestic,Card,0
1552.62,18,34,69,Medium,1,E-commerce,Mobile,International,UPI,0
3843.63,22,64,59,Medium,2,POS,Mobile,International,UPI,1
4309.01,12,67,10,Low,2,In-App,Desktop,Domestic,Wallet,0
2021.33,20,27,63,Low,4,E-commerce,Mobile,Domestic,Card,0
495.51,11,19,70,Medium,5,E-commerce,Desktop,Domestic,Card,0
1576.64,0,34,7,High,3,E-commerce,Mobile,Domestic,UPI,0
8610.72,11,48,35,Low,1,POS,Desktop,International,UPI,1
3495.78,3,33,91,Low,5,E-commerce,Desktop,Domestic,Card,1
4167.17,14,41,42,Low,4,E-commerce,Mobile,Domestic,UPI,0
83.44,15,24,85,Medium,7,POS,Mobile,Domestic,UPI,0
1577.12,14,36,88,Low,2,E-commerce,Desktop,Domestic,Card,0
2600.54,7,33,29,Low,3,POS,Mobile,Domestic,Card,0
4430.37,18,50,27,Low,6,POS,Desktop,Domestic,Card,0
126.32,14,53,38,Medium,5,E-commerce,Desktop,Domestic,Card,0
4783.78,17,62,2,Low,5,In-App,Mobile,Domestic,UPI,1
1987.4,10,27,25,Low,1,POS,Mobile,Domestic,UPI,0
549.48,8,60,66,Low,2,POS,Mobile,Domestic,UPI,1
954.09,0,68,38,Low,5,In-App,Mobile,Domestic,Card,1
827.97,8,32,59,Low,2,In-App,Desktop,Domestic,Card,0
1892.13,22,60,82,Medium,2,In-App,Mobile,Domestic,Card,0
132.67,11,20,106,Medium,2,POS,Mobile,Domestic,Card,1
431.53,1,19,7,Medium,1,POS,Mobile,Domestic,Card,0
4187.52,10,60,49,Low,5,E-commerce,Desktop,Domestic,Card,0
355.65,20,59,68,Low,2,E-commerce,Mobile,Domestic,Wallet,0
664.46,13,52,108,Medium,1,POS,Mobile,Domestic,Card,0
1509.96,1,44,104,Low,6,In-App,Mobile,Domestic,Wallet,1
1819.97,14,22,41,Medium,5,E-commerce,Tablet,Domestic,Card,0
3605.69,20,32,74,High,4,In-App,Mobile,International,UPI,1
1482.5,22,53,51,Low,2,POS,Desktop,Domestic,UPI,0
3900.01,20,66,105,Low,2,In-App,Mobile,Domestic,Wallet,0
2408.1,17,50,92,Low,2,In-App,Mobile,Domestic,UPI,0
300.06,13,18,94,Low,2,E-commerce,Mobile,Domestic,Card,0
424.99,20,29,24,High,5,E-commerce,Mobile,Domestic,UPI,1
1436.34,11,59,36,Low,4,POS,Desktop,Domestic,Card,0
1264.14,9,58,80,Low,4,In-App,Mobile,Domestic,Card,0
3402.0,13,26,97,High,2,In-App,Mobile,Domestic,UPI,1
2173.14,21,69,10,Low,6,POS,Desktop,Domestic,Card,0
1228.1,14,37,112,High,3,E-commerce,Mobile,Domestic,Card,1
468.12,4,47,21,Low,4,E-commerce,Desktop,International,Card,1
643.16,1,31,27,High,3,POS,Mobile,Domestic,Wallet,0
2142.11,21,40,55,Low,2,E-commerce,Desktop,Domestic,Card,0
1376.68,5,46,85,Low,4,In-App,Desktop,Domestic,Wallet,1
1808.64,11,68,91,Low,3,POS,Mobile,Domestic,Card,0
467.87,1,59,96,Low,4,In-App,Mobile,Domestic,Card,0
2718.49,3,52,5,Low,3,E-commerce,Mobile,International,UPI,0
4785.47,6,69,117,Low,4,In-App,Desktop,Domestic,Card,0
745.81,15,44,99,Medium,3,E-commerce,Mobile,Domestic,Card,0
1690.8,0,66,86,Medium,3,E-commerce,Mobile,Domestic,Wallet,1
9275.5,0,44,59,Medium,6,POS,Desktop,International,UPI,1
1013.32,13,47,36,Medium,5,In-App,Tablet,International,Card,1
2259.96,10,20,74,Low,4,In-App,Desktop,Domestic,UPI,1
236.31,11,29,34,Low,2,POS,Desktop,Domestic,Card,0
2328.61,10,64,52,Low,8,E-commerce,Mobile,Domestic,Wallet,1
234.77,5,48,118,Low,2,E-commerce,Desktop,International,Card,1
7999.86,22,54,6,Medium,1,E-commerce,Mobile,International,Card,1
3143.98,11,44,14,Medium,7,POS,Mobile,Domestic,UPI,0
3879.81,20,64,59,Medium,4,E-commerce,Mobile,Domestic,Wallet,1
3044.37,11,69,57,High,4,POS,Mobile,Domestic,Card,0
2227.34,9,41,37,Low,2,E-commerce,Mobile,Domestic,UPI,0
1494.2,7,65,58,High,3,POS,Mobile,International,Card,0
4886.4,19,58,83,Low,4,E-commerce,Mobile,Domestic,Card,0
7856.85,18,57,32,High,4,E-commerce,Mobile,Domestic,Card,1
1728.05,6,28,20,Low,3,POS,Mobile,Domestic,Card,0
6703.58,13,44,85,Low,4,POS,Mobile,Domestic,UPI,0
2188.67,3,26,79,Low,3,E-commerce,Mobile,Domestic,Card,1
1932.56,0,33,81,Low,1,POS,Mobile,Domestic,Card,0
1515.05,7,31,61,Low,4,In-App,Mobile,Domestic,UPI,1
587.05,4,64,108,Low,3,E-commerce,Mobile,Domestic,Card,0
9.32,7,47,57,Medium,7,E-commerce,Desktop,Domestic,Card,0
691.05,7,63,109,High,5,E-commerce,Mobile,Domestic,Card,0
1781.96,20,41,52,Low,3,E-commerce,Desktop,Domestic,Card,0
1194.93,23,59,88,High,2,POS,Mobile,Domestic,Wallet,0
1487.72,6,30,85,Medium,7,E-commerce,Mobile,Domestic,Wallet,1
9862.43,18,50,48,Low,1,E-commerce,Mobile,Domestic,Card,0
1078.01,3,26,79,Low,1,POS,Mobile,Domestic,Card,0
1504.53,22,66,11,High,1,POS,Desktop,Domestic,Card,1
358.28,19,43,101,Medium,3,E-commerce,Desktop,Domestic,UPI,0
122.86,5,66,30,Low,2,POS,Desktop,Domestic,Card,0
3733.69,11,59,60,Low,2,E-commerce,Mobile,Domestic,UPI,0
2113.9,17,62,18,Medium,5,In-App,Desktop,Domestic,Card,0
3575.14,11,67,92,Low,1,E-commerce,Desktop,Domestic,Card,0
405.89,17,30,77,Low,2,E-commerce,Tablet,Domestic,Wallet,0
2120.58,2,38,107,Low,3,In-App,Desktop,Domestic,Card,1
731.38,9,46,74,Medium,2,In-App,Mobile,Domestic,UPI,1
647.13,6,45,47,Low,3,POS,Desktop,Domestic,Wallet,1
28.98,2,41,103,Medium,2,POS,Mobile,Domestic,Wallet,0
349.13,18,30,12,Medium,5,E-commerce,Desktop,Domestic,Card,0
925.01,12,59,50,Low,7,POS,Tablet,International,Card,1
310.73,3,37,102,Low,3,E-commerce,Mobile,Domestic,Card,0
10646.59,9,56,105,High,0,E-commerce,Mobile,International,UPI,1
922.71,5,24,112,Medium,2,POS,Desktop,Domestic,Card,1
349.09,0,58,40,Medium,5,E-commerce,Mobile,Domestic,Card,1
554.99,5,65,90,Low,4,POS,Mobile,Domestic,UPI,0
2215.03,7,32,108,Low,6,E-commerce,Mobile,Domestic,Wallet,1
165.47,14,42,64,Low,7,E-commerce,Mobile,Domestic,UPI,0
4959.13,7,52,19,Medium,2,In-App,Mobile,Domestic,Card,0
8142.72,21,30,87,Low,4,POS,Desktop,Domestic,UPI,0
708.39,5,60,112,Low,1,E-commerce,Mobile,International,UPI,1
1495.03,18,25,100,Low,3,POS,Mobile,Domestic,UPI,0
55.96,13,38,27,Low,4,E-commerce,Mobile,International,Card,0
2559.07,1,23,52,High,4,POS,Desktop,Domestic,Card,0
1335.77,6,27,80,Low,2,E-commerce,Mobile,Domestic,UPI,0
786.98,7,66,7,Low,5,E-commerce,Mobile,Domestic,UPI,0
579.32,9,69,63,Medium,4,E-commerce,Tablet,Domestic,Card,0
2653.46,12,58,77,Medium,4,E-commerce,Mobile,Domestic,Card,1
1345.56,21,38,55,Low,5,E-commerce,Mobile,Domestic,UPI,0
495.09,20,31,76,Medium,4,POS,Mobile,Domestic,Card,0
2920.78,19,69,91,Low,4,In-App,Desktop,Domestic,UPI,1
2081.44,0,62,97,High,3,E-commerce,Desktop,Domestic,UPI,1
4891.68,8,50,31,Low,1,POS,Tablet,Domestic,Card,0
312.42,9,42,11,Low,6,E-commerce,Mobile,Domestic,UPI,0
3850.56,19,36,17,Low,3,E-commerce,Mobile,Domestic,Card,1
2798.44,1,26,102,Medium,2,POS,Desktop,Domestic,Card,0
305.45,19,66,66,Low,3,POS,Desktop,International,Wallet,0
2967.14,10,64,67,Low,3,E-commerce,Mobile,Domestic,Card,0
1456.46,4,69,98,Low,5,E-commerce,Desktop,International,Card,0
7250.36,17,54,114,Low,6,POS,Mobile,Domestic,Card,0
381.75,6,53,32,Low,4,In-App,Mobile,Domestic,Card,1
2573.88,2,53,24,Low,3,E-commerce,Mobile,International,Card,1
1203.09,15,32,88,Low,2,E-commerce,Tablet,Domestic,Card,0
7855.64,14,22,13,Low,4,E-commerce,Mobile,Domestic,Wallet,1
1001.1,7,34,22,Low,1,POS,Mobile,Domestic,Card,0
8187.68,19,47,19,Medium,2,E-commerce,Mobile,International,Card,1
5793.89,4,24,53,Low,1,In-App,Desktop,International,Card,1
788.09,2,23,94,Low,4,E-commerce,Mobile,Domestic,Card,0
4068.26,4,32,39,Medium,3,E-commerce,Mobile,Domestic,Wallet,0
13567.77,8,69,21,High,9,POS,Desktop,Domestic,Wallet,1
728.1,15,63,112,Low,1,In-App,Desktop,Domestic,Wallet,0
1435.2,13,27,87,Low,3,POS,Mobile,Domestic,UPI,1
1835.86,17,23,16,Medium,4,E-commerce,Mobile,Domestic,UPI,0
873.65,6,59,106,Low,2,In-App,Mobile,Domestic,Card,0
38.46,14,69,7,Low,0,E-commerce,Mobile,Domestic,UPI,0
621.57,7,58,84,Low,1,E-commerce,Mobile,Domestic,Wallet,0
827.99,2,30,112,High,1,In-App,Mobile,Domestic,Card,0
1465.67,10,31,106,Medium,3,POS,Mobile,Domestic,Card,1
469.15,19,18,78,Low,2,E-commerce,Mobile,International,Wallet,1
5163.93,17,50,26,High,2,POS,Mobile,Domestic,Card,0
3051.2,14,36,86,Low,5,POS,Desktop,International,Card,0
222.63,9,26,105,Low,4,E-commerce,Mobile,International,Card,1
2625.22,2,54,100,Medium,3,POS,Mobile,Domestic,Card,0
2650.81,14,66,90,Low,5,E-commerce,Mobile,Domestic,Card,0
7821.51,22,65,76,Low,1,E-commerce,Desktop,Domestic,UPI,0
7.56,5,29,113,Low,3,In-App,Mobile,Domestic,Wallet,0
712.32,10,22,31,Low,3,In-App,Desktop,Domestic,Card,0
6570.49,10,23,104,Medium,3,E-commerce,Tablet,Domestic,UPI,1
6725.55,18,69,68,Low,2,POS,Mobile,Domestic,Card,0
3187.66,22,28,40,Medium,2,E-commerce,Mobile,Domestic,Card,1
3628.56,2,68,27,Low,4,E-commerce,Mobile,International,Card,1
239.85,12,55,9,Low,4,POS,Mobile,Domestic,UPI,1
1803.23,21,27,76,Low,3,POS,Mobile,Domestic,Card,0
658.56,7,32,93,High,6,E-commerce,Desktop,International,Wallet,1
499.84,20,67,92,Low,2,POS,Tablet,Domestic,Card,0
4155.82,10,56,16,Medium,3,POS,Mobile,Domestic,UPI,0
362.67,10,45,72,Low,4,POS,Mobile,Domestic,Card,0
1580.84,12,20,111,High,6,E-commerce,Mobile,Domestic,Card,0
6974.98,2,33,113,Low,3,E-commerce,Mobile,Domestic,Card,1
513.97,5,62,13,Medium,1,E-commerce,Mobile,Domestic,UPI,0
9541.03,23,34,78,Medium,3,E-commerce,Mobile,Domestic,Card,0
12912.96,9,53,60,Medium,3,E-commerce,Mobile,Domestic,Card,1
2027.67,18,36,79,High,6,E-commerce,Desktop,Domestic,Card,0
466.25,11,21,60,Medium,1,POS,Desktop,International,UPI,1
949.88,13,42,9,Medium,3,E-commerce,Mobile,Domestic,Wallet,0
1381.26,10,44,53,Low,5,In-App,Mobile,Domestic,Card,0
925.21,20,29,108,Low,0,E-commerce,Mobile,Domestic,Card,0
823.47,9,44,32,Low,4,E-commerce,Desktop,Domestic,Card,0
8959.47,2,21,86,High,3,POS,Mobile,Domestic,Card,1
416.21,12,41,55,Low,3,E-commerce,Mobile,Domestic,UPI,0
3304.34,17,34,115,Medium,2,E-commerce,Mobile,Domestic,Card,1
1.03,12,43,25,Low,0,E-commerce,Mobile,Domestic,UPI,0
2266.98,23,35,41,Medium,5,E-commerce,Mobile,Domestic,Wallet,0
6190.65,13,39,26,Low,2,E-commerce,Mobile,Domestic,UPI,1
848.96,13,23,109,Low,8,E-commerce,Mobile,Domestic,Card,0
513.03,6,36,29,Low,1,In-App,Mobile,Domestic,Wallet,0
2636.58,11,54,82,Low,2,POS,Desktop,Domestic,Wallet,0
3117.21,3,51,36,Medium,6,In-App,Mobile,Domestic,Card,0
2912.12,15,28,84,Low,5,E-commerce,Mobile,Domestic,Wallet,1
961.65,18,41,97,Medium,4,In-App,Mobile,International,UPI,0
726.56,9,62,84,Low,3,In-App,Mobile,Domestic,UPI,0
7804.3,15,54,3,Medium,3,E-commerce,Mobile,Domestic,Card,0
6419.62,4,40,59,Low,3,POS,Desktop,International,Wallet,0
1528.07,15,57,107,Low,1,In-App,Mobile,Domestic,UPI,0
4680.16,0,60,34,Low,0,POS,Mobile,Domestic,Card,0
1505.18,4,21,6,Medium,2,POS,Mobile,Domestic,Card,1
1380.81,12,35,31,Medium,3,POS,Desktop,Domestic,Card,1
426.27,12,47,99,Low,6,In-App,Mobile,Domestic,UPI,1
1389.58,2,32,32,High,3,In-App,Mobile,Domestic,Wallet,0
1927.32,16,54,42,Low,3,POS,Mobile,International,Card,0
56.9,18,40,57,Low,3,E-commerce,Mobile,Domestic,UPI,0
1467.98,4,29,73,Low,4,In-App,Mobile,Domestic,UPI,1
3800.78,4,21,46,Low,4,In-App,Desktop,Domestic,Wallet,0
2848.95,14,21,112,Low,2,E-commerce,Desktop,Domestic,UPI,0
2520.72,9,69,91,Low,3,POS,Desktop,Domestic,UPI,0
6007.55,11,58,88,Low,1,E-commerce,Mobile,Domestic,Card,0
45.49,23,58,56,High,3,E-commerce,Mobile,International,Wallet,1
2035.73,10,31,50,Low,6,E-commerce,Desktop,Domestic,Card,0
3870.26,0,25,86,Low,6,E-commerce,Mobile,International,Card,0
